category,paperid,date,num_authors,title
bioinformatics,153783,2017/06/22,2,"CD-HIT-OTU-MiSeq, an Improved Approach for Clustering and Analyzing Paired End MiSeq 16S rRNA Sequences"
bioinformatics,153049,2017/06/21,4,A Bayesian approach to multivariate and multilevel modelling with non-random missingness for hierarchical clinical proteomics data
bioinformatics,152157,2017/06/21,2,Epigenome-Based Drug Repositioning in Acute Myeloid Leukemia
bioinformatics,122879,2017/06/21,8,A Site Specific Model And Analysis Of The Neutral Somatic Mutation Rate In Whole-Genome Cancer Data
bioinformatics,103085,2017/06/21,14,"Accessible, curated metagenomic data through ExperimentHub"
bioinformatics,149039,2017/06/12,2,Predicting double-strand DNA breaks using epigenome marks or DNA at kilobase resolution
bioinformatics,149328,2017/06/12,6,DeepARG: A deep learning approach for predicting antibiotic resistance genes from metagenomic data
bioinformatics,149252,2017/06/12,3,Tumor subclonal progression model for cancer hallmark acquisition
bioinformatics,099127,2017/06/12,67,Critical Assessment of Metagenome Interpretation − a benchmark of computational metagenomics software
bioinformatics,148932,2017/06/12,3,Repeat aware evaluation of scaffolding tools
bioinformatics,148783,2017/06/11,1,BugBuilder - An Automated Microbial Genome Assembly and Analysis Pipeline
bioinformatics,148775,2017/06/11,6,A new multi-genomic approach for the study of biogeochemical cycles at global scale: the molecular reconstruction of the sulfur cycle
bioinformatics,148403,2017/06/09,14,Graphtyper: Population-scale genotyping using pangenome graphs
bioinformatics,148411,2017/06/09,1,iDEP: An integrated web application for differential expression and pathway analysis
bioinformatics,148254,2017/06/09,9,OneD: increasing reproducibility of Hi-C Samples with abnormal karyotypes
bioinformatics,166637,2017/07/21,7,PaSD-qc: Quality control for single cell whole-genome sequencing data using power spectral density estimation
bioinformatics,166603,2017/07/21,3,Enhancing the Representational Similarity Between Execution and Imagination of Movement Using Network-Based Brain Computer Interfacing
bioinformatics,166561,2017/07/21,5,Automated analysis of internally programmed grooming behavior in Drosophila using a k-nearest neighbors classifier
bioinformatics,166322,2017/07/20,6,Fusion detection and quantification by pseudoalignment
bioinformatics,166348,2017/07/20,7,Vermont: a multi-perspective visual interactive platform for mutational analysis
bioinformatics,093831,2017/07/20,42,Detection of long repeat expansions from PCR-free whole-genome sequence data
bioinformatics,166009,2017/07/20,3,HTSSIP: an R package for analysis of high throughput sequencing data from nucleic acid stable isotope probing (SIP) experiments
bioinformatics,165878,2017/07/20,6,MediSyn: uncertainty-aware visualization of multiple biomedical datasets to support drug treatment selection
bioinformatics,166017,2017/07/20,4,Allele-specific multi-sample copy number segmentation
bioinformatics,165894,2017/07/20,5,SANe: The Seed Active Network For Mining Transcriptional Regulatory Programs of Seed Development
bioinformatics,246629,2018/01/11,2,Stochastic exits from dormancy give rise to heavy-tailed distributions of descendants in bacterial populations
bioinformatics,246488,2018/01/11,5,Quantitative super-resolution single molecule microscopy dataset of YFP-tagged growth factor receptors
bioinformatics,246967,2018/01/11,5,Limitation of alignment-free tools in total RNA-seq quantification
bioinformatics,246793,2018/01/11,4,RMalign: an RNA structural alignment tool based on a size independent scoring function
bioinformatics,247031,2018/01/11,5,Reducing False Positives in CRISPR/Cas9 Screens from Copy Number Variations
bioinformatics,246496,2018/01/11,5,SpaRC: Scalable Sequence Clustering using Apache Spark
bioinformatics,246439,2018/01/11,2,"A cluster-aware, weighted ensemble clustering method for cell-type detection"
bioinformatics,178327,2018/01/10,5,Pathogen-Host Analysis Tool (PHAT): an Integrative Platform to Analyze Pathogen-Host Relationships in Next-Generation Sequencing Data
bioinformatics,245217,2018/01/10,2,Guidance on filtering DNA methylation microarray probes by detection p-values
bioinformatics,245480,2018/01/10,10,"TOGGLe, a flexible framework for easily building complex workflows and performing robust large-scale NGS analyses"
bioinformatics,079921,2016/10/09,1,"Exploratory bioinformatics analysis reveals importance of ""junk"" DNA in early embryo development"
bioinformatics,079905,2016/10/09,4,GW-CALL: Accurate Genome-Wide Variant Caller
bioinformatics,076992,2016/10/08,10,The Identification of a 1916 Irish Rebel: New Approach for Estimating Relatedness From Low Coverage Homozygous Genomes
bioinformatics,079673,2016/10/07,5,Accurate contact predictions for thousands of protein families using PconsC3
bioinformatics,079749,2016/10/07,3,Considerations and complications of mapping small RNA libraries to transposable elements
bioinformatics,076000,2016/10/07,3,PTRNAmark: an all-atomic distance-dependent knowledge-based potential for 3D RNA structure evaluation
bioinformatics,079590,2016/10/07,2,Genetic Information Relationship Network (GIRN): A Force-directed graphing tool for gene expression analysis
bioinformatics,079509,2016/10/07,9,SCORPIUS improves trajectory inference and identifies novel modules in dendritic cell development
bioinformatics,064733,2016/10/07,5,KAT: A K-mer Analysis Toolkit to quality control NGS datasets and genome assemblies
bioinformatics,079541,2016/10/06,6,Assessing Pathogens for Natural versus Laboratory Origins Using Genomic Data and Machine Learning
bioinformatics,035642,2016/02/18,1,Establishing evidenced-based best practice for the de novo assembly and evaluation of transcriptomes from non-model organisms
bioinformatics,039909,2016/02/17,2,MetaPalette: A K-mer painting approach for metagenomic taxonomic profiling and quantification of novel strain variation
bioinformatics,035840,2016/02/12,4,The divisible load balance problem with shared cost and its application to phylogenetic inference
bioinformatics,039495,2016/02/11,3,Detecting Horizontal Gene Transfer by Mapping Sequencing Reads Across Species Boundaries
bioinformatics,039263,2016/02/10,10,IMP: a pipeline for reproducible metagenomic and metatranscriptomic analyses
bioinformatics,027474,2016/02/10,7,TRONCO: an R package for the inference of cancer progression models from heterogeneous genomic data
bioinformatics,039107,2016/02/09,5,Bacterial sequences detected in 99 out of 99 serum samples from Ebola patients
bioinformatics,038893,2016/02/07,49,Partial derivatives meta-analysis: pooled analyses when individual participant data cannot be shared
bioinformatics,038919,2016/02/07,2,Multiple goal pursuit -- to kill two birds with one stone or to fall between two stools ?
bioinformatics,031203,2016/02/07,7,CRISPResso: sequencing analysis toolbox for CRISPR genome editing
bioinformatics,058826,2016/06/14,2,A cell type-specific expression signature predicts haploinsufficient autism-susceptibility genes
bioinformatics,036376,2016/06/14,1,"ARGON: fast, whole-genome simulation of the discrete time Wright-Fisher process"
bioinformatics,058768,2016/06/13,8,Leveraging Functional Annotations in Genetic Risk Prediction for Human Complex Diseases
bioinformatics,038083,2016/06/13,5,Citizen Science for Mining the Biomedical Literature
bioinformatics,058164,2016/06/10,5,Differential analysis of RNA-Seq incorporating quantification uncertainty
bioinformatics,049841,2016/06/10,1,IPC - Isoelectric Point Calculator
bioinformatics,057976,2016/06/09,6,"CellProfiler Analyst: interactive data exploration, analysis, and classification of large biological image sets"
bioinformatics,038216,2016/06/08,1,False Discovery Rates: A New Deal.
bioinformatics,056846,2016/06/07,2,Efficient cardinality estimation for k-mers in large DNA sequencing data sets
bioinformatics,057489,2016/06/07,3,Phylogenetic and structural analyses reveal the determinants of DNA binding specificities of nucleoid-associated proteins HU and IHF
bioinformatics,173146,2017/10/23,8,chewBBACA: A complete suite for gene-by-gene schema creation and strain identification
bioinformatics,208116,2017/10/23,2,geck: trio-based comparative benchmarking of variant calls
bioinformatics,207316,2017/10/23,9,Profiling G protein-coupled receptors of Fasciola hepatica identifies orphan rhodopsins unique to phylum Platyhelminthes
bioinformatics,207951,2017/10/23,11,Elucidation of dose-dependent transcriptional events immediately following ionizing radiation exposure
bioinformatics,207704,2017/10/23,7,ascend: R package for analysis of single cell RNA-seq data
bioinformatics,207720,2017/10/23,3,MeShClust: an intelligent tool for clustering DNA sequences
bioinformatics,207761,2017/10/23,2,A reliable and unbiased human protein network with the disparity filter
bioinformatics,199489,2017/10/23,23,MatchMiner: An open source computational platform for real-time matching of cancer patients to precision medicine clinical trials using genomic and clinical criteria
bioinformatics,148833,2017/10/23,6,eGARD: Extracting associations between genomic anomalies and drug responses from text
bioinformatics,132670,2017/10/23,8,RGBM: Regularized Gradient Boosting Machines For The Identification of Transcriptional Regulators Of Discrete Glioma Subtypes
bioinformatics,189928,2017/09/17,4,DeepLung: 3D Deep Convolutional Nets for Automated Pulmonary Nodule Detection and Classification
bioinformatics,172015,2017/09/17,1,Applying expression profile similarity for discovery of patient-specific functional mutations
bioinformatics,189795,2017/09/16,3,Phylogeny-corrected identification of microbial gene families relevant to human gut colonization
bioinformatics,189787,2017/09/16,3,Large-Scale Analysis of Disease Pathways in the Human Interactome
bioinformatics,186213,2017/09/15,3,canvasXpress: A versatile interactive high-resolution scientific multi-panel visualization toolkit
bioinformatics,189118,2017/09/15,11,SnapperDB: A database solution for routine sequencing analysis of bacterial isolates
bioinformatics,188979,2017/09/15,9,Selenzyme: Enzyme selection tool for pathway design
bioinformatics,188920,2017/09/15,8,PlasmidTron: assembling the cause of phenotypes from NGS data
bioinformatics,189092,2017/09/15,8,Massive Mining of Publicly Available RNA-seq Data from Human and Mouse
bioinformatics,189431,2017/09/15,2,Redkmer: An assembly-free pipeline for the identification of abundant and specific X-chromosome target sequences for X-shredding by CRISPR endonucleases
bioinformatics,113548,2017/03/05,3,Impulse model-based differential expression analysis of time course sequencing data
bioinformatics,113621,2017/03/04,2,Salt-bridge Networks within Globular and Disordered Proteins - Characterizing Trends for Designable Interactions
bioinformatics,113563,2017/03/03,6,Representing Genetic Determinants in Bacterial GWAS with Compacted De Bruijn Graphs
bioinformatics,080754,2017/03/03,2,InterPred: A pipeline to identify and model protein-protein interactions
bioinformatics,112946,2017/03/02,2,RecBlast: Cloud-Based Large Scale Orthology Detection
bioinformatics,112953,2017/03/02,56,Genome-wide association study of asthma in individuals of African ancestry reveals novel asthma susceptibility loci
bioinformatics,095810,2017/03/01,4,Using Single Nucleotide Variations in Single-Cell RNA-Seq to Identify Tumor Subpopulations and Genotype-phenotype Linkage
